input_diff,output_diff,probability,count,total_samples
"d,3","1,6",0.9908196721311475,1511,1525
"c,3","0,6",0.9904458598726115,1555,1570
"f,3","3,6",0.990170380078637,1511,1526
"e,3","2,6",0.9889033942558747,1515,1532
"e,2","2,7",0.9884763124199744,1544,1562
"c,2","0,7",0.985625,1577,1600
"d,2","1,7",0.9833333333333333,1534,1560
"f,2","3,7",0.979679802955665,1591,1624
"e,0","2,1",0.9677631578947369,1471,1520
"d,4","1,5",0.9651236525047558,1522,1577
"f,1","3,0",0.962796664528544,1501,1559
"f,7","3,2",0.961437908496732,1471,1530
"c,4","0,5",0.9610136452241715,1479,1539
"e,6","2,3",0.9608452454940957,1546,1609
"f,0","3,1",0.9606637984019668,1563,1627
"d,6","1,3",0.9600257898130239,1489,1551
"d,0","1,1",0.9597625329815304,1455,1516
"e,5","2,4",0.9592209373097992,1576,1643
"e,4","2,5",0.9591451917033312,1526,1591
"f,4","3,5",0.9579560155239327,1481,1546
"d,5","1,4",0.9575289575289575,1488,1554
"c,1","0,0",0.9565217391304348,1540,1610
"d,1","1,0",0.9560301507537688,1522,1592
"f,6","3,3",0.955833882663151,1450,1517
"c,6","0,3",0.9558047493403694,1449,1516
"c,7","0,2",0.9556681443951869,1509,1579
"d,7","1,2",0.9555264879005886,1461,1529
"c,0","0,1",0.9548678272082527,1481,1551
"e,7","2,2",0.954401519949335,1507,1579
"e,1","2,0",0.9541639767591995,1478,1549
"c,5","0,4",0.9449838187702265,1460,1545
"f,5","3,4",0.9402035623409669,1478,1572
"e,3","3,7",0.9112271540469974,1396,1532
"c,6","15,1",0.9056728232189973,1373,1516
"d,3","2,7",0.8977049180327868,1369,1525
"c,3","1,7",0.8974522292993631,1409,1570
"f,3","0,7",0.8944954128440367,1365,1526
"e,5","3,2",0.8934875228241023,1468,1643
"e,6","13,1",0.8931013051584835,1437,1609
"e,1","0,2",0.8908973531310523,1380,1549
"e,1","15,0",0.8908973531310523,1380,1549
"c,1","2,2",0.8894409937888199,1432,1610
"c,1","13,0",0.8894409937888199,1432,1610
"e,3","13,4",0.8883812010443864,1361,1532
"d,6","12,1",0.8878143133462283,1377,1551
"f,6","14,1",0.8866183256427159,1345,1517
"c,4","2,7",0.884990253411306,1362,1539
"c,4","13,5",0.884990253411306,1362,1539
"d,1","3,2",0.8844221105527639,1408,1592
"d,1","14,0",0.8844221105527639,1408,1592
"c,6","15,4",0.8839050131926122,1340,1516
"c,5","1,2",0.883495145631068,1365,1545
"e,6","13,4",0.8831572405220633,1421,1609
"d,5","12,5",0.8828828828828829,1372,1554
"f,3","14,4",0.8820445609436435,1346,1526
"e,1","3,6",0.881213686249193,1365,1549
"e,5","13,5",0.8807060255629945,1447,1643
"f,6","14,4",0.8800263678312459,1335,1517
"e,4","0,7",0.8761785040854808,1394,1591
"e,4","15,5",0.8761785040854808,1394,1591
"f,5","0,2",0.8759541984732825,1377,1572
"f,1","0,6",0.8755612572161642,1365,1559
"d,3","12,4",0.8754098360655738,1335,1525
"f,1","1,2",0.8749198203976908,1364,1559
"f,1","12,0",0.8749198203976908,1364,1559
"d,4","3,7",0.8744451490171211,1379,1577
"d,4","14,5",0.8744451490171211,1379,1577
"e,5","0,6",0.8734023128423616,1435,1643
"e,5","15,4",0.8734023128423616,1435,1643
"d,7","12,0",0.8731196860693263,1335,1529
"e,7","13,0",0.8727042431918937,1378,1579
"f,4","1,7",0.8725743855109961,1349,1546
"f,4","12,5",0.8725743855109961,1349,1546
"c,3","15,4",0.8719745222929937,1369,1570
"c,5","15,5",0.8711974110032362,1346,1545
"d,1","2,6",0.8706030150753769,1386,1592
"d,5","2,2",0.87001287001287,1352,1554
"e,0","3,7",0.8697368421052631,1322,1520
"f,0","0,7",0.869698832206515,1415,1627
"c,3","15,7",0.8687898089171975,1364,1570
"c,0","1,7",0.8684719535783365,1347,1551
"f,5","1,6",0.8683206106870229,1365,1572
"f,5","12,4",0.8683206106870229,1365,1572
"d,5","3,6",0.8674388674388674,1348,1554
"d,5","14,4",0.8674388674388674,1348,1554
"d,6","12,4",0.8671824629271437,1345,1551
"c,5","2,6",0.8647249190938512,1336,1545
"c,5","13,4",0.8647249190938512,1336,1545
"f,5","14,5",0.8645038167938931,1359,1572
"c,7","15,0",0.8644711842938568,1365,1579
"f,7","14,0",0.8633986928104576,1321,1530
"f,3","14,7",0.8623853211009175,1316,1526
"d,0","2,7",0.8594986807387863,1303,1516
"c,7","1,3",0.8556048131728943,1351,1579
"e,3","13,7",0.8531331592689295,1307,1532
"f,0","0,2",0.8524892440073756,1387,1627
"d,3","12,7",0.8524590163934426,1300,1525
"c,1","1,6",0.8509316770186336,1370,1610
"e,7","3,3",0.8499050031665611,1342,1579
"e,7","13,3",0.8486383787207094,1340,1579
"c,0","1,2",0.8478401031592521,1315,1551
"e,0","3,2",0.8473684210526315,1288,1520
"d,7","2,3",0.8456507521255723,1293,1529
"d,2","2,0",0.842948717948718,1315,1560
"c,2","1,0",0.840625,1345,1600
"f,7","0,3",0.8405228758169935,1286,1530
"f,2","0,0",0.8386699507389163,1362,1624
"d,0","11,7",0.8383905013192612,1271,1516
"f,4","0,6",0.8382923673997412,1296,1546
"d,5","2,5",0.8378378378378378,1302,1554
"d,1","2,1",0.8366834170854272,1332,1592
"d,0","2,2",0.8364116094986808,1268,1516
"c,7","15,3",0.8359721342621913,1320,1579
"d,6","2,4",0.8355899419729207,1296,1551
"f,6","0,4",0.8345418589321029,1266,1517
"e,5","3,5",0.8344491783323189,1371,1643
"e,0","8,7",0.8342105263157895,1268,1520
"e,2","3,0",0.8341869398207427,1303,1562
"d,7","12,3",0.8338783518639634,1275,1529
"f,2","14,0",0.833743842364532,1354,1624
"c,4","1,6",0.8323586744639376,1281,1539
"e,6","3,4",0.8321939092604101,1339,1609
"d,0","12,7",0.8298153034300791,1258,1516
"e,4","3,6",0.8296668761785041,1320,1591
"c,1","1,1",0.8291925465838509,1335,1610
"c,5","1,5",0.829126213592233,1281,1545
"f,7","14,3",0.8274509803921568,1266,1530
"e,2","13,0",0.8233034571062741,1286,1562
"f,5","0,5",0.8231552162849872,1294,1572
"e,4","3,3",0.8227529855436833,1309,1591
"c,0","10,7",0.8226950354609929,1276,1551
"e,2","13,5",0.822663252240717,1285,1562
"e,1","3,1",0.8224661071659135,1274,1549
"d,2","12,0",0.8224358974358974,1283,1560
"f,4","0,3",0.8221216041397154,1271,1546
"f,2","14,5",0.8220443349753694,1335,1624
"e,0","0,3",0.8203947368421053,1247,1520
"e,0","15,1",0.8203947368421053,1247,1520
"c,2","15,0",0.82,1312,1600
"c,2","15,5",0.82,1312,1600
"d,4","2,6",0.8199112238427394,1293,1577
"c,4","1,3",0.8187134502923976,1260,1539
"d,6","3,5",0.816247582205029,1266,1551
"d,6","14,3",0.816247582205029,1266,1551
"c,0","2,3",0.8156028368794326,1265,1551
"c,0","13,1",0.8156028368794326,1265,1551
"f,0","1,3",0.8143822987092809,1325,1627
"f,0","12,1",0.8143822987092809,1325,1627
"d,0","3,3",0.8133245382585752,1233,1516
"d,0","14,1",0.8133245382585752,1233,1516
"f,0","9,7",0.8131530424093424,1323,1627
"c,6","1,4",0.8126649076517151,1232,1516
"c,6","2,5",0.8106860158311345,1229,1516
"c,6","13,3",0.8106860158311345,1229,1516
"f,1","0,1",0.809493264913406,1262,1559
"e,0","13,7",0.8092105263157895,1230,1520
"e,2","3,5",0.8085787451984635,1263,1562
"c,2","1,5",0.8075,1292,1600
"e,6","0,5",0.8060907395898074,1297,1609
"e,6","15,3",0.8060907395898074,1297,1609
"c,0","15,7",0.8039974210186976,1247,1551
"f,6","1,5",0.8035596572181938,1219,1517
"f,6","12,3",0.8035596572181938,1219,1517
"f,0","14,7",0.803318992009834,1307,1627
"f,1","14,1",0.8030788967286723,1252,1559
"d,2","12,5",0.8025641025641026,1252,1560
"d,0","12,2",0.8014511873350924,1215,1516
"d,4","2,3",0.8008877615726062,1263,1577
"d,2","2,5",0.8006410256410257,1249,1560
"f,2","0,5",0.7986453201970444,1297,1624
"c,1","15,1",0.7956521739130434,1281,1610
"f,3","4,6",0.7942332896461337,1212,1526
"f,3","9,7",0.7929226736566186,1210,1526
"d,1","12,1",0.7902010050251256,1258,1592
"e,0","13,2",0.7875,1197,1520
"c,3","5,6",0.7859872611464969,1234,1570
"f,0","14,2",0.7854947756607252,1278,1627
"c,3","10,7",0.7853503184713376,1233,1570
"f,4","14,3",0.7846054333764554,1213,1546
"e,3","8,7",0.7813315926892951,1197,1532
"e,3","7,6",0.7787206266318538,1193,1532
"d,1","12,6",0.7770100502512562,1237,1592
"e,7","0,4",0.7758074730842305,1225,1579
"e,7","15,2",0.7758074730842305,1225,1579
"f,6","0,1",0.7745550428477258,1175,1517
"e,4","13,6",0.7737272155876807,1231,1591
"c,7","2,4",0.772640911969601,1220,1579
"c,7","13,2",0.772640911969601,1220,1579
"c,3","1,4",0.7719745222929937,1212,1570
"c,3","2,3",0.7707006369426752,1210,1570
"c,3","13,1",0.7707006369426752,1210,1570
"e,1","13,6",0.7701743060038735,1193,1549
"d,3","6,6",0.7691803278688525,1173,1525
"c,0","15,2",0.7672469374597034,1190,1551
"f,1","14,6",0.7671584348941629,1196,1559
"e,1","13,1",0.7669464170432537,1188,1549
"f,3","1,0",0.7667103538663171,1170,1526
"f,3","12,6",0.7667103538663171,1170,1526
"e,1","8,6",0.7663008392511298,1187,1549
"f,3","4,3",0.7640891218872871,1166,1526
"c,3","2,0",0.7630573248407644,1198,1570
"c,3","13,6",0.7630573248407644,1198,1570
"d,3","11,7",0.7626229508196721,1163,1525
"d,3","3,3",0.7626229508196721,1163,1525
"d,3","14,1",0.7626229508196721,1163,1525
"c,1","10,6",0.7614906832298136,1226,1610
"f,4","14,6",0.7613195342820182,1177,1546
"f,1","9,6",0.7607440667094291,1186,1559
"d,7","3,4",0.7606278613472858,1163,1529
"d,7","14,2",0.7606278613472858,1163,1529
"d,2","3,1",0.7602564102564102,1186,1560
"d,2","14,7",0.7602564102564102,1186,1560
"c,1","15,6",0.7596273291925466,1223,1610
"c,4","15,6",0.7589343729694606,1168,1539
"f,3","1,3",0.7588466579292268,1158,1526
"f,3","12,1",0.7588466579292268,1158,1526
"f,3","0,4",0.7581913499344692,1157,1526
"e,4","13,3",0.7580138277812697,1206,1591
"e,3","3,4",0.7578328981723238,1161,1532
"c,2","2,1",0.756875,1211,1600
"c,2","13,7",0.756875,1211,1600
"d,5","12,2",0.7567567567567568,1176,1554
"d,4","12,3",0.7564996829422955,1193,1577
"c,3","10,4",0.7560509554140128,1187,1570
"c,4","15,3",0.755685510071475,1163,1539
"e,3","7,3",0.7545691906005222,1156,1532
"e,2","0,1",0.7541613316261203,1178,1562
"e,2","15,7",0.7541613316261203,1178,1562
"e,5","13,2",0.7528910529519173,1237,1643
"f,3","9,4",0.7522935779816514,1148,1526
"e,3","8,4",0.7519582245430809,1152,1532
"d,1","11,6",0.7518844221105527,1197,1592
"e,7","3,0",0.7511082963901203,1186,1579
"e,6","3,1",0.7501553760099441,1207,1609
"d,6","2,1",0.749838813668601,1163,1551
"f,7","0,0",0.7496732026143791,1147,1530
"f,2","1,1",0.749384236453202,1217,1624
"f,2","12,7",0.749384236453202,1217,1624
"f,7","1,4",0.7490196078431373,1146,1530
"f,7","12,2",0.7490196078431373,1146,1530
"d,3","6,3",0.7488524590163934,1142,1525
"d,3","2,4",0.7481967213114754,1141,1525
"d,3","3,0",0.7481967213114754,1141,1525
"d,3","14,6",0.7481967213114754,1141,1525
"e,3","0,3",0.7480417754569191,1146,1532
"e,3","15,1",0.7480417754569191,1146,1532
"c,6","1,1",0.7473614775725593,1133,1516
"d,3","11,4",0.7468852459016393,1139,1525
"c,7","1,0",0.7460417986067132,1178,1579
"d,4","12,6",0.7431832593532023,1172,1577
"e,2","8,5",0.7419974391805377,1159,1562
"c,5","15,2",0.7391585760517799,1142,1545
"e,3","0,0",0.7389033942558747,1132,1532
"e,3","15,6",0.7389033942558747,1132,1532
"d,7","2,0",0.7383911052975801,1129,1529
"c,2","10,5",0.736875,1179,1600
"d,2","11,5",0.735897435897436,1148,1560
"f,5","14,2",0.7347328244274809,1155,1572
"c,0","12,5",0.7330754352030948,1137,1551
"c,3","5,3",0.732484076433121,1150,1570
"c,7","10,0",0.7314756174794174,1155,1579
"f,0","15,5",0.7314074984634297,1190,1627
"f,3","1,5",0.7293577981651376,1113,1526
"f,3","12,3",0.7293577981651376,1113,1526
"d,0","13,5",0.728891820580475,1105,1516
"f,2","9,5",0.7241379310344828,1176,1624
"f,0","1,6",0.7240319606637984,1178,1627
"f,0","12,4",0.7240319606637984,1178,1627
"d,7","11,0",0.723348593852191,1106,1529
"e,0","14,5",0.7217105263157895,1097,1520
"f,6","15,7",0.7211601845748187,1094,1517
"e,0","0,6",0.718421052631579,1092,1520
"e,0","15,4",0.718421052631579,1092,1520
"f,7","9,0",0.7176470588235294,1098,1530
"d,3","3,5",0.7167213114754099,1093,1525
"d,3","14,3",0.7167213114754099,1093,1525
"c,7","2,7",0.7162761241291957,1131,1579
"c,7","13,5",0.7162761241291957,1131,1579
"c,0","2,6",0.7156673114119922,1110,1551
"c,0","13,4",0.7156673114119922,1110,1551
"c,3","2,5",0.7146496815286624,1122,1570
"c,3","13,3",0.7146496815286624,1122,1570
"e,7","8,0",0.7118429385687144,1124,1579
"f,7","1,7",0.7104575163398693,1087,1530
"f,7","12,5",0.7104575163398693,1087,1530
"e,2","0,6",0.7099871959026889,1109,1562
"e,2","15,4",0.7099871959026889,1109,1562
"e,7","0,7",0.7086763774540848,1119,1579
"e,7","15,5",0.7086763774540848,1119,1579
"e,3","0,5",0.70822454308094,1085,1532
"e,3","15,3",0.70822454308094,1085,1532
"c,2","2,6",0.708125,1133,1600
"c,2","13,4",0.708125,1133,1600
"f,1","15,4",0.7062219371391918,1101,1559
"c,3","12,2",0.7057324840764331,1108,1570
"c,2","12,3",0.7025,1124,1600
"d,6","13,7",0.7021276595744681,1089,1551
"d,2","3,6",0.7012820512820512,1094,1560
"d,2","14,4",0.7012820512820512,1094,1560
"e,6","8,1",0.6991920447482909,1125,1609
"d,7","3,7",0.697187704381949,1066,1529
"d,7","14,5",0.697187704381949,1066,1529
"e,6","14,7",0.6960845245494096,1120,1609
"c,6","12,7",0.695910290237467,1055,1516
"d,0","3,6",0.6952506596306068,1054,1516
"d,0","14,4",0.6952506596306068,1054,1516
"d,1","13,4",0.6940954773869347,1105,1592
"e,2","14,3",0.6914212548015365,1080,1562
"e,1","14,4",0.6907682375726275,1070,1549
"c,1","12,4",0.6881987577639752,1108,1610
"c,6","10,1",0.6879947229551451,1043,1516
"d,6","11,1",0.6879432624113475,1067,1551
"d,5","13,0",0.6879021879021879,1069,1554
"c,5","10,2",0.6867313915857605,1061,1545
"f,2","15,3",0.6859605911330049,1114,1624
"e,7","14,6",0.6858771374287523,1083,1579
"e,3","14,2",0.685378590078329,1050,1532
"c,5","12,0",0.6841423948220064,1057,1545
"e,5","14,0",0.6828971393791844,1122,1643
"d,3","13,2",0.680655737704918,1038,1525
"d,2","13,3",0.6801282051282052,1061,1560
"f,7","15,6",0.6797385620915033,1040,1530
"e,4","8,3",0.6794468887492143,1081,1591
"d,4","11,3",0.6791376030437539,1071,1577
"c,7","12,6",0.6789107029765674,1072,1579
"f,4","9,3",0.6785252263906857,1049,1546
"c,1","2,7",0.6782608695652174,1092,1610
"c,1","13,5",0.6782608695652174,1092,1610
"f,2","1,6",0.6779556650246306,1101,1624
"f,2","12,4",0.6779556650246306,1101,1624
"f,3","15,2",0.6762778505897772,1032,1526
"d,3","8,7",0.6760655737704918,1031,1525
"e,5","8,2",0.6755934266585514,1110,1643
"d,5","11,2",0.675032175032175,1049,1554
"d,7","13,6",0.6742969260954872,1031,1529
"f,6","9,1",0.6717205009887937,1019,1517
"e,1","0,7",0.6714009038089089,1040,1549
"e,1","15,5",0.6714009038089089,1040,1549
"d,1","3,7",0.6708542713567839,1068,1592
"d,1","14,5",0.6708542713567839,1068,1592
"f,5","15,0",0.6704834605597965,1054,1572
"c,3","11,7",0.6687898089171974,1050,1570
"e,4","14,1",0.6687617850408548,1064,1591
"f,3","10,7",0.6664482306684142,1017,1526
"f,4","15,1",0.6630012936610608,1025,1546
"d,5","3,3",0.6628056628056628,1030,1554
"d,5","14,1",0.6628056628056628,1030,1554
"c,4","10,3",0.6621182586094867,1019,1539
"f,5","9,2",0.660941475826972,1039,1572
"c,4","12,1",0.6608187134502924,1017,1539
"f,6","1,2",0.6591957811470006,1000,1517
"f,6","12,0",0.6591957811470006,1000,1517
"d,6","3,2",0.6576402321083172,1020,1551
"d,6","14,0",0.6576402321083172,1020,1551
"f,4","4,5",0.6571798188874515,1016,1546
"e,5","0,3",0.6555082166768107,1077,1643
"e,5","15,1",0.6555082166768107,1077,1643
"c,7","2,1",0.6554781507283091,1035,1579
"c,7","13,7",0.6554781507283091,1035,1579
"e,6","0,2",0.6550652579241765,1054,1609
"e,6","15,0",0.6550652579241765,1054,1609
"d,4","13,1",0.6550412175015853,1033,1577
"f,3","6,2",0.6546526867627785,999,1526
"f,4","9,6",0.6545924967658473,1012,1546
"d,1","3,5",0.6538944723618091,1041,1592
"d,1","14,3",0.6538944723618091,1041,1592
"f,7","1,1",0.6529411764705882,999,1530
"f,7","12,7",0.6529411764705882,999,1530
"e,7","0,1",0.6523115896136795,1030,1579
"e,7","15,7",0.6523115896136795,1030,1579
"e,0","7,6",0.6513157894736842,990,1520
"e,0","0,0",0.6506578947368421,989,1520
"e,0","15,6",0.6506578947368421,989,1520
"f,1","1,7",0.6504169339320077,1014,1559
"f,1","12,5",0.6504169339320077,1014,1559
"c,5","2,3",0.6491909385113268,1003,1545
"c,5","13,1",0.6491909385113268,1003,1545
"f,4","4,2",0.648771021992238,1003,1546
"e,3","9,7",0.6468668407310705,991,1532
"e,4","8,6",0.6467630421118793,1029,1591
"d,2","3,4",0.6461538461538462,1008,1560
"d,2","14,2",0.6461538461538462,1008,1560
"f,5","1,3",0.6456743002544529,1015,1572
"f,5","12,1",0.6456743002544529,1015,1572
"e,4","7,5",0.6455059710873664,1027,1591
"c,6","2,2",0.6444591029023746,977,1516
"c,6","13,0",0.6444591029023746,977,1516
"d,7","3,1",0.6435578809679529,984,1529
"d,7","14,7",0.6435578809679529,984,1529
"d,0","3,0",0.6431398416886543,975,1516
"d,0","14,6",0.6431398416886543,975,1516
"d,3","4,2",0.6419672131147541,979,1525
"d,0","6,6",0.6418205804749341,973,1516
"c,3","7,2",0.6388535031847133,1003,1570
"e,2","0,4",0.6376440460947503,996,1562
"e,2","15,2",0.6376440460947503,996,1562
"c,4","10,6",0.6374269005847953,981,1539
"d,0","11,4",0.637203166226913,966,1516
"c,4","5,5",0.6367771280051981,980,1539
"c,0","2,0",0.63571889103804,986,1551
"c,0","13,6",0.63571889103804,986,1551
"e,5","0,1",0.6335970785149118,1041,1643
"e,5","15,7",0.6335970785149118,1041,1643
"e,6","0,0",0.6333126165320074,1019,1609
"e,6","15,6",0.6333126165320074,1019,1609
"c,2","7,3",0.633125,1013,1600
"e,3","5,2",0.6325065274151436,969,1532
"d,4","6,5",0.6322130627774255,997,1577
"d,0","11,2",0.6319261213720316,958,1516
"d,0","6,1",0.6312664907651715,957,1516
"d,0","6,3",0.6299472295514512,955,1516
"c,1","2,5",0.6298136645962733,1014,1610
"c,1","13,3",0.6298136645962733,1014,1610
"c,5","2,1",0.6297734627831715,973,1545
"c,5","13,7",0.6297734627831715,973,1545
"c,4","5,2",0.6296296296296297,969,1539
"d,4","11,6",0.6284083703233989,991,1577
"f,0","1,0",0.6281499692685925,1022,1627
"f,0","12,6",0.6281499692685925,1022,1627
"c,2","2,4",0.628125,1005,1600
"c,2","13,2",0.628125,1005,1600
"d,5","3,1",0.6254826254826255,972,1554
"d,5","14,7",0.6254826254826255,972,1554
"e,0","7,1",0.625,950,1520
"e,1","0,5",0.6242737249838606,967,1549
"e,1","15,3",0.6242737249838606,967,1549
"e,3","8,1",0.6240208877284595,956,1532
"e,4","7,2",0.623507228158391,992,1591
"f,5","1,1",0.6227735368956743,979,1572
"f,5","12,7",0.6227735368956743,979,1572
"c,6","2,0",0.6220316622691293,943,1516
"c,6","13,6",0.6220316622691293,943,1516
"d,6","3,0",0.6215344938749194,964,1551
"d,6","14,6",0.6215344938749194,964,1551
"d,4","3,4",0.6207989854153456,979,1577
"d,4","14,2",0.6207989854153456,979,1577
"f,6","1,0",0.6203032300593276,941,1517
"f,6","12,6",0.6203032300593276,941,1517
"c,0","10,4",0.6202450032237267,962,1551
"f,0","4,3",0.620159803318992,1009,1627
"f,4","1,2",0.6196636481241915,958,1546
"f,4","12,0",0.6196636481241915,958,1546
"d,2","4,3",0.6192307692307693,966,1560
"e,0","8,2",0.6190789473684211,941,1520
"f,0","9,2",0.6189305470190535,1007,1627
"c,4","2,2",0.6185834957764782,952,1539
"c,4","13,0",0.6185834957764782,952,1539
"c,0","5,6",0.6183107672469375,959,1551
"e,0","7,3",0.6177631578947368,939,1520
"f,1","1,5",0.6170622193713919,962,1559
"f,1","12,3",0.6170622193713919,962,1559
"e,3","7,0",0.6168407310704961,945,1532
"f,2","6,3",0.6163793103448276,1001,1624
"f,0","4,6",0.6152427781192379,1001,1627
"f,0","9,4",0.6152427781192379,1001,1627
"f,0","4,1",0.6140135218192994,999,1627
"c,0","5,3",0.6118633139909736,949,1551
"f,2","1,4",0.6102216748768473,991,1624
"f,2","12,2",0.6102216748768473,991,1624
"f,3","4,0",0.6100917431192661,931,1526
"e,2","5,3",0.6075544174135723,949,1562
"f,4","1,4",0.6073738680465718,939,1546
"f,4","12,2",0.6073738680465718,939,1546
"d,4","6,2",0.6068484464172479,957,1577
"c,7","5,4",0.6067131095630146,958,1579
"e,4","0,4",0.606536769327467,965,1591
"e,4","15,2",0.606536769327467,965,1591
"d,7","6,4",0.6036625245258339,923,1529
"d,7","11,5",0.6036625245258339,923,1529
"c,7","10,5",0.6003799873337555,948,1579
"d,5","6,1",0.5997425997425997,932,1554
"d,7","6,2",0.5997383911052976,917,1529
"e,6","8,6",0.5991298943443132,964,1609
"e,0","8,4",0.5980263157894737,909,1520
"e,6","7,5",0.5978868862647607,962,1609
"d,7","11,3",0.5977763243950295,914,1529
"f,3","9,1",0.5969855832241153,911,1526
"f,7","4,4",0.5967320261437908,913,1530
"c,4","2,4",0.5958414554905783,917,1539
"c,4","13,2",0.5958414554905783,917,1539
"d,4","3,2",0.5941661382371591,937,1577
"d,4","14,0",0.5941661382371591,937,1577
"c,0","5,1",0.5938104448742747,921,1551
"c,0","10,2",0.5925209542230819,919,1551
"c,6","10,4",0.5923482849604221,898,1516
"c,2","12,1",0.591875,947,1600
"d,2","6,7",0.5916666666666667,923,1560
"d,2","11,0",0.5916666666666667,923,1560
"d,2","13,1",0.5916666666666667,923,1560
"e,7","7,4",0.590880303989867,933,1579
"f,7","9,5",0.5901960784313726,903,1530
"e,1","7,5",0.5900581020012912,914,1549
"d,6","6,3",0.5892972275951,914,1551
"f,1","4,5",0.5888389993585632,918,1559
"d,5","11,7",0.5888030888030888,915,1554
"e,4","0,2",0.5883092394720302,936,1591
"e,4","15,0",0.5883092394720302,936,1591
"f,2","4,4",0.5880541871921182,955,1624
"c,3","5,0",0.5878980891719745,923,1570
"e,5","8,7",0.5873402312842362,965,1643
"f,5","4,1",0.5871501272264631,923,1572
"d,6","11,4",0.5867182462927144,910,1551
"c,3","10,1",0.5859872611464968,920,1570
"d,3","11,1",0.5855737704918033,893,1525
"c,0","7,5",0.5854287556415216,908,1551
"c,1","5,5",0.5850931677018634,942,1610
"f,1","9,1",0.584990378447723,912,1559
"e,5","7,1",0.5849056603773585,961,1643
"c,6","5,3",0.5844327176781002,886,1516
"f,2","4,7",0.5843596059113301,949,1624
"d,5","6,6",0.5836550836550837,907,1554
"f,2","9,0",0.583128078817734,947,1624
"d,6","13,5",0.5815602836879432,902,1551
"f,7","4,7",0.581045751633987,889,1530
"f,7","6,6",0.581045751633987,889,1530
"c,7","5,2",0.5807473084230526,917,1579
"d,7","4,6",0.5801177240026161,887,1529
"e,2","14,1",0.5800256081946222,906,1562
"f,3","11,1",0.5799475753604194,885,1526
"f,1","4,0",0.5792174470814625,903,1559
"d,3","1,4",0.5790163934426229,883,1525
"d,3","6,0",0.5790163934426229,883,1525
"e,0","14,3",0.5789473684210527,880,1520
"c,7","10,3",0.5788473717542748,914,1579
"e,6","7,0",0.5786202610316967,931,1609
"c,6","12,5",0.5778364116094987,876,1516
"f,7","15,4",0.5777777777777777,884,1530
"d,6","6,5",0.5776918117343649,896,1551
"e,2","7,4",0.5774647887323944,902,1562
"d,0","4,5",0.5771767810026385,875,1516
"e,5","7,4",0.5769933049300061,948,1643
"c,2","5,4",0.576875,923,1600
"d,7","6,7",0.5768476128188358,882,1529
"c,7","12,4",0.5763141228625712,910,1579
"c,0","8,4",0.5757575757575758,893,1551
"f,0","11,4",0.5752919483712354,936,1627
"f,7","9,3",0.5751633986928104,880,1530
"c,0","7,3",0.5751128304319794,892,1551
"d,7","13,4",0.5742315238718116,878,1529
"d,1","6,5",0.5741206030150754,914,1592
"f,0","6,3",0.5740626920712969,934,1627
"e,5","8,5",0.5739500912964091,943,1643
"d,6","6,0",0.5738233397807866,890,1551
"c,7","5,7",0.5737808739708676,906,1579
"e,7","8,5",0.5731475617479417,905,1579
"f,6","4,5",0.5728411338167436,869,1517
"d,0","13,3",0.5725593667546174,868,1516
"f,7","4,2",0.5725490196078431,876,1530
"c,4","5,7",0.5724496426250812,881,1539
"d,5","7,5",0.5720720720720721,889,1554
"e,7","5,6",0.5718809373020899,903,1579
"d,2","6,4",0.5717948717948718,892,1560
"c,1","10,1",0.5714285714285714,920,1610
"d,1","6,2",0.5709798994974874,909,1592
"f,6","9,6",0.5708635464733026,866,1517
"e,0","5,5",0.5703947368421053,867,1520
"d,1","11,3",0.5703517587939698,908,1592
"c,3","0,4",0.5700636942675159,895,1570
"d,3","12,2",0.5698360655737705,869,1525
"e,0","4,2",0.5684210526315789,864,1520
"f,6","9,4",0.5682267633487146,862,1517
"e,7","8,3",0.5680810639645345,897,1579
"e,3","10,1",0.5678851174934726,870,1532
"c,5","10,7",0.5676375404530745,877,1545
"c,5","5,4",0.566990291262136,876,1545
"e,7","7,2",0.5668144395186827,895,1579
"e,7","14,4",0.5668144395186827,895,1579
"e,6","5,7",0.5668116842759477,912,1609
"d,4","6,7",0.5662650602409639,893,1577
"f,6","4,0",0.5662491760052736,859,1517
"c,5","5,6",0.565695792880259,874,1545
"c,2","10,0",0.565625,905,1600
"c,7","7,6",0.5655478150728309,893,1579
"f,0","6,5",0.5654578979717271,920,1627
"c,0","12,3",0.5654416505480335,877,1551
"e,5","7,6",0.5654290931223371,929,1643
"c,1","5,0",0.5652173913043478,910,1610
"d,4","7,6",0.5649968294229549,891,1577
"f,6","4,3",0.5649307844429796,857,1517
"e,2","7,7",0.5646606914212549,882,1562
"c,5","10,5",0.5644012944983818,872,1545
"e,2","8,0",0.5640204865556978,881,1562
"e,3","14,0",0.5633159268929504,863,1532
"e,4","7,7",0.5631678189817725,896,1591
"f,6","15,5",0.5629531970995386,854,1517
"e,1","5,4",0.5629438347320852,872,1549
"c,6","5,5",0.5620052770448549,852,1516
"f,3","3,4",0.5615989515072084,857,1526
"e,3","2,4",0.5613577023498695,860,1532
"c,2","5,7",0.56125,898,1600
"f,3","14,2",0.5609436435124509,856,1526
"d,2","7,0",0.5608974358974359,875,1560
"f,0","15,3",0.560540872771973,912,1627
"f,2","4,6",0.5603448275862069,910,1624
"d,3","13,0",0.56,854,1525
"c,2","11,1",0.56,896,1600
"f,5","6,0",0.5597964376590331,880,1572
